Report Date,Route,Time,Day,Location,Incident,Min Delay,Min Gap,Direction,Vehicle
2018-04-21T00:00:00Z,512,1899-12-31T09:00:00Z,Saturday,Gunns Loop to St. Clair Station,General Delay,15,10,B/W,NA
2018-04-21T00:00:00Z,511,1899-12-31T10:07:00Z,Saturday,Front Street,Mechanical,6,12,E/B,4082
2018-04-21T00:00:00Z,506,1899-12-31T10:23:00Z,Saturday,H Park Station,Mechanical,5,10,W/B,1046
2018-04-21T00:00:00Z,501,1899-12-31T10:59:00Z,Saturday,Gladstone,Mechanical,19,31,E/B,4226
2018-04-21T00:00:00Z,504,1899-12-31T11:01:00Z,Saturday,King/Dufferin,Held By,21,28,E/B,4436
2018-04-21T00:00:00Z,506,1899-12-31T11:36:00Z,Saturday,Gerrard and Woodbine,Investigation,5,10,W/B,8141
2018-04-21T00:00:00Z,505,1899-12-31T12:20:00Z,Saturday,DWS,Mechanical,4,8,E/B,1681
2018-04-21T00:00:00Z,501,1899-12-31T12:29:00Z,Saturday,Queen and Connaught,Mechanical,4,8,E/B,4041
2018-04-21T00:00:00Z,501,1899-12-31T12:30:00Z,Saturday,Humber Loop to Neville Park,General Delay,0,0,NA,NA
2018-04-21T00:00:00Z,501,1899-12-31T12:32:00Z,Saturday,Queen and Connaught,Held By,4,8,E/B,4090
2018-04-21T00:00:00Z,501,1899-12-31T12:41:00Z,Saturday,Queen and Connaught,Held By,4,8,E/B,4135
2018-04-21T00:00:00Z,501,1899-12-31T12:43:00Z,Saturday,Queen and Connaught,Held By,4,8,W/B,4195
2018-04-21T00:00:00Z,514,1899-12-31T13:00:00Z,Saturday,King st. W,General Delay,12,24,B/W,4452
2018-04-21T00:00:00Z,504,1899-12-31T13:00:00Z,Saturday,King St,General Delay,7,14,B/W,4048
2018-04-21T00:00:00Z,501,1899-12-31T13:13:00Z,Saturday,Queensway and Windermere,Mechanical,4,9,W/B,4153
2018-04-21T00:00:00Z,501,1899-12-31T14:38:00Z,Saturday,Dufferin and Queen,Investigation,5,9,S/B,4225
2018-04-21T00:00:00Z,514,1899-12-31T14:44:00Z,Saturday,Queen / Dufferin,Diversion,12,24,W/B,4404
2018-04-21T00:00:00Z,501,1899-12-31T15:06:00Z,Saturday,Queen and Yonge,Mechanical,5,9,W/B,4200
2018-04-21T00:00:00Z,506,1899-12-31T16:13:00Z,Saturday,Gerrard @n Coxwell,Utilized Off Route,4,8,E/B,7730
2018-04-21T00:00:00Z,509,1899-12-31T16:17:00Z,Saturday,Stadium Rd,Mechanical,6,12,E/B,8558
2018-04-21T00:00:00Z,510,1899-12-31T16:22:00Z,Saturday,College,Mechanical,23,27,S/B,4449
2018-04-21T00:00:00Z,506,1899-12-31T18:43:00Z,Saturday,Main south of Upper Gerrard,Investigation,5,10,W/B,1349
2018-04-21T00:00:00Z,514,1899-12-31T19:30:00Z,Saturday,King / Bathurst,Mechanical,8,23,E/B,4470
2018-04-21T00:00:00Z,501,1899-12-31T20:10:00Z,Saturday,Queen  Abell,Investigation,7,14,W/B,4140
2018-04-21T00:00:00Z,512,1899-12-31T20:54:00Z,Saturday,St Clair W @ Oakwood,Investigation,6,12,E/B,4419
2018-04-21T00:00:00Z,504,1899-12-31T21:30:00Z,Saturday,King & Shaw,General Delay,7,14,B/W,4420
2018-04-21T00:00:00Z,514,1899-12-31T21:30:00Z,Saturday,King & Shaw,General Delay,15,30,B/W,4468
2018-04-21T00:00:00Z,501,1899-12-31T21:56:00Z,Saturday,Lakeshore Blvd West  Kipling,Investigation,7,14,S/B,7919
2018-04-22T00:00:00Z,510,1899-12-31T00:15:00Z,Sunday,spadina/king,Mechanical,7,14,S/B,4447
2018-04-22T00:00:00Z,511,1899-12-31T00:35:00Z,Sunday,bathurst station,Mechanical,6,12,S/B,4104
2018-04-22T00:00:00Z,505,1899-12-31T01:10:00Z,Sunday,Dundas and Ossington,Mechanical,8,16,E/B,8330
2018-04-22T00:00:00Z,512,1899-12-31T01:22:00Z,Sunday,St Clair West @ Yonge Street,Held By,4,13,E/B,4456
2018-04-22T00:00:00Z,501,1899-12-31T06:27:00Z,Sunday,Neville,Mechanical,10,20,W/B,4169
2018-04-22T00:00:00Z,504,1899-12-31T06:46:00Z,Sunday,King/Sherbourne,General Delay,11,19,E/B,4454
2018-04-22T00:00:00Z,511,1899-12-31T08:36:00Z,Sunday,Bathurst and King,Late Leaving Garage,6,12,S/B,4037
2018-04-22T00:00:00Z,501,1899-12-31T09:17:00Z,Sunday,Long Branch Loop,Emergency Services,13,20,W/B,8096
2018-04-22T00:00:00Z,501,1899-12-31T09:27:00Z,Sunday,Jones,Mechanical,10,20,W/B,4167
2018-04-22T00:00:00Z,505,1899-12-31T09:36:00Z,Sunday,Wilson Garage,Mechanical,6,12,E/B,8359
2018-04-22T00:00:00Z,505,1899-12-31T09:48:00Z,Sunday,Dundas and Yonge (Dundas Square),Diversion,40,47,E/B,7815
2018-04-22T00:00:00Z,501,1899-12-31T09:50:00Z,Sunday,Jarvis to University,Held By,18,24,W/B,4024
2018-04-22T00:00:00Z,501,1899-12-31T09:55:00Z,Sunday,Jarvis to University,General Delay,30,40,W/B,4024
2018-04-22T00:00:00Z,504,1899-12-31T10:18:00Z,Sunday,King/Tecumseth,Mechanical,7,14,E/B,4465
2018-04-22T00:00:00Z,504,1899-12-31T11:03:00Z,Sunday,King/Brant,Mechanical,7,13,W/B,4400
2018-04-22T00:00:00Z,501,1899-12-31T11:50:00Z,Sunday,University to Jarvis,General Delay,20,30,E/B,4181
2018-04-22T00:00:00Z,501,1899-12-31T12:30:00Z,Sunday,Humber Loop to Neville Park,General Delay,1,1,NA,NA
2018-04-22T00:00:00Z,501,1899-12-31T12:33:00Z,Sunday,Queensway and Ellis,Mechanical,39,44,E/B,4228
2018-04-22T00:00:00Z,506,1899-12-31T12:45:00Z,Sunday,Main Stn,Utilized Off Route,6,12,W/B,1071
2018-04-22T00:00:00Z,506,1899-12-31T12:50:00Z,Sunday,Gerrard @ Parliament,Utilized Off Route,6,12,E/B,1418
2018-04-22T00:00:00Z,504,1899-12-31T13:00:00Z,Sunday,King Street,General Delay,10,20,B/W,4440
2018-04-22T00:00:00Z,514,1899-12-31T13:00:00Z,Sunday,Cherry route,General Delay,15,30,B/W,4409
2018-04-22T00:00:00Z,501,1899-12-31T14:53:00Z,Sunday,Queen and Boulton,Investigation,36,40,W/B,4024
2018-04-22T00:00:00Z,505,1899-12-31T15:25:00Z,Sunday,Dundas and Ossington,Held By,7,12,E/B,1807
2018-04-22T00:00:00Z,512,1899-12-31T16:00:00Z,Sunday,St. Clair Yonge Stn to Gunns Loop,General Delay,12,10,B/W,NA
2018-04-22T00:00:00Z,501,1899-12-31T16:08:00Z,Sunday,Queen and Woodbine,Mechanical,5,9,E/B,4236
2018-04-22T00:00:00Z,505,1899-12-31T18:15:00Z,Sunday,Dundas and Roncesvalles,Mechanical,4,8,E/B,8395
2018-04-22T00:00:00Z,504,1899-12-31T18:17:00Z,Sunday,Marion / Roncesvalles,Investigation,10,20,S/B,4454
2018-04-22T00:00:00Z,504,1899-12-31T19:34:00Z,Sunday,King / Dufferin,Mechanical,10,20,W/B,4440
2018-04-22T00:00:00Z,506,1899-12-31T20:21:00Z,Sunday,Main Stn,Mechanical,10,20,W/B,7777
2018-04-22T00:00:00Z,504,1899-12-31T21:30:00Z,Sunday,King @ Dufferin,Investigation,4,8,W/B,9201
2018-04-22T00:00:00Z,505,1899-12-31T21:51:00Z,Sunday,Broadview and Dundas,Mechanical,4,8,E/B,8962
2018-04-23T00:00:00Z,805,1899-12-31T00:23:00Z,Monday,Queens Quay and YoYoMa Lane,Held By,8,16,W/B,7956
2018-04-23T00:00:00Z,511,1899-12-31T00:49:00Z,Monday,Bathurst and Lennox,Mechanical,18,26,S/B,4087
2018-04-23T00:00:00Z,301,1899-12-31T02:45:00Z,Monday,Queensway and Windermere,Utilized Off Route,18,36,E/B,8067
2018-04-23T00:00:00Z,301,1899-12-31T03:21:00Z,Monday,Queen and Spadina,Diversion,61,73,B/W,4189
2018-04-23T00:00:00Z,504,1899-12-31T05:00:00Z,Monday,Roncesvalles and Queen,Mechanical,12,24,W/B,4155
2018-04-23T00:00:00Z,501,1899-12-31T05:19:00Z,Monday,Queen and Connaught,Mechanical,6,12,W/B,4240
2018-04-23T00:00:00Z,504,1899-12-31T05:41:00Z,Monday,Queen and Broadview,Mechanical,4,8,W/B,4082
2018-04-23T00:00:00Z,511,1899-12-31T06:06:00Z,Monday,Queen and Bathurst,Mechanical,4,9,W/B,4075
2018-04-23T00:00:00Z,501,1899-12-31T06:29:00Z,Monday,Humber Loop,Mechanical,6,12,E/B,4210
2018-04-23T00:00:00Z,501,1899-12-31T06:35:00Z,Monday,Queen and Jameson,Mechanical,6,12,E/B,4022
2018-04-23T00:00:00Z,505,1899-12-31T06:44:00Z,Monday,Broadview Station,Mechanical,4,8,W/B,7713
2018-04-23T00:00:00Z,505,1899-12-31T06:49:00Z,Monday,DWS,Mechanical,4,8,E/B,0
2018-04-23T00:00:00Z,505,1899-12-31T07:07:00Z,Monday,Broadview Stn,Mechanical,4,8,W/B,9238
2018-04-23T00:00:00Z,501,1899-12-31T08:30:00Z,Monday,Queen and Ontario,Investigation,62,68,E/B,4046
2018-04-23T00:00:00Z,501,1899-12-31T09:01:00Z,Monday,Lakeshore and Legion,Mechanical,6,12,W/B,7979
2018-04-23T00:00:00Z,504,1899-12-31T09:13:00Z,Monday,Broadview to Church,General Delay,20,25,W/B,4424
2018-04-23T00:00:00Z,506,1899-12-31T09:55:00Z,Monday,Bathurst and College,Mechanical,4,9,E/B,9202
2018-04-23T00:00:00Z,505,1899-12-31T10:08:00Z,Monday,Denison,General Delay,9,13,W/B,7749
2018-04-23T00:00:00Z,505,1899-12-31T10:09:00Z,Monday,Broadview Stn,Mechanical,4,8,W/B,7883
2018-04-23T00:00:00Z,503,1899-12-31T10:11:00Z,Monday,Bingham Loop,Mechanical,9,18,E/B,4071
2018-04-23T00:00:00Z,501,1899-12-31T10:43:00Z,Monday,Queen and Parliament,Mechanical,6,12,W/B,4022
2018-04-23T00:00:00Z,504,1899-12-31T10:44:00Z,Monday,Broadview Station - REPORTED @ Dundas s/b,Investigation,1,1,S/B,4449
2018-04-23T00:00:00Z,504,1899-12-31T10:50:00Z,Monday,Church,Investigation,14,18,W/B,4449
2018-04-23T00:00:00Z,510,1899-12-31T11:23:00Z,Monday,Spadina Stn,Mechanical,0,0,N/B,4427
2018-04-23T00:00:00Z,505,1899-12-31T12:05:00Z,Monday,Mt. Stephen,Investigation,4,8,W/B,8120
2018-04-23T00:00:00Z,501,1899-12-31T14:19:00Z,Monday,WB Connaught and Queen,Investigation,1,1,W/B,4154
2018-04-23T00:00:00Z,501,1899-12-31T14:21:00Z,Monday,Queen and Tecumseth,Held By,4,9,E/B,4104
2018-04-23T00:00:00Z,506,1899-12-31T14:30:00Z,Monday,High Park Stn - Main Stn,General Delay,12,10,B/W,NA
2018-04-23T00:00:00Z,505,1899-12-31T15:14:00Z,Monday,Broadview STN,Investigation,4,8,W/B,8948
2018-04-23T00:00:00Z,509,1899-12-31T15:46:00Z,Monday,Fleet/Strachan,Mechanical,7,14,W/B,4465
2018-04-23T00:00:00Z,506,1899-12-31T16:01:00Z,Monday,Main Station,Utilized Off Route,4,8,W/B,7754
2018-04-23T00:00:00Z,506,1899-12-31T16:11:00Z,Monday,High Park Station,Utilized Off Route,4,8,E/B,1119
2018-04-23T00:00:00Z,506,1899-12-31T16:18:00Z,Monday,Main Station,Utilized Off Route,4,8,W/B,1027
2018-04-23T00:00:00Z,506,1899-12-31T16:21:00Z,Monday,High Park Stn,Utilized Off Route,4,8,E/B,1348
2018-04-23T00:00:00Z,501,1899-12-31T16:29:00Z,Monday,Queen and Roncesvalles,Held By,9,14,E/B,4164
2018-04-23T00:00:00Z,501,1899-12-31T17:27:00Z,Monday,Queensway and Colbourne Lodge,Held By,18,23,E/B,4176
2018-04-23T00:00:00Z,506,1899-12-31T17:30:00Z,Monday,High Park Stn,Mechanical,4,8,E/B,7834
2018-04-23T00:00:00Z,505,1899-12-31T18:28:00Z,Monday,Broadview/Dundas,Investigation,4,8,W/B,8936
2018-04-23T00:00:00Z,506,1899-12-31T18:33:00Z,Monday,High Park Stn,Mechanical,4,8,E/B,7738
2018-04-23T00:00:00Z,501,1899-12-31T18:35:00Z,Monday,Lakeshore and Parklawn,Mechanical,6,10,E/B,8959
2018-04-23T00:00:00Z,501,1899-12-31T18:47:00Z,Monday,Queen and Jones,Investigation,7,12,E/B,4080
2018-04-23T00:00:00Z,501,1899-12-31T18:56:00Z,Monday,Queen and Roncesvalles,Mechanical,5,10,W/B,4098
2018-04-23T00:00:00Z,506,1899-12-31T19:52:00Z,Monday,Main Stn,Mechanical,4,8,W/B,1246
2018-04-23T00:00:00Z,506,1899-12-31T21:50:00Z,Monday,College @ Yonge,Investigation,2,7,E/B,8951
2018-04-24T00:00:00Z,301,1899-12-31T02:37:00Z,Tuesday,Queen and Connaught,Emergency Services,30,60,W/B,4086
2018-04-24T00:00:00Z,501,1899-12-31T05:03:00Z,Tuesday,Queensway garage,Mechanical,6,12,E/B,7953
2018-04-24T00:00:00Z,506,1899-12-31T05:20:00Z,Tuesday,Birchmount garage,Mechanical,3,6,W/B,8136
2018-04-24T00:00:00Z,504,1899-12-31T05:25:00Z,Tuesday,Broadview and Queen,Mechanical,4,8,W/B,4131
2018-04-24T00:00:00Z,504,1899-12-31T05:35:00Z,Tuesday,Broadview and Queen,Late Leaving Garage,4,8,W/B,4156
2018-04-24T00:00:00Z,509,1899-12-31T05:37:00Z,Tuesday,Leslie Barns,Late Leaving Garage,6,12,W/B,4465
2018-04-24T00:00:00Z,501,1899-12-31T05:46:00Z,Tuesday,Queen and Broadview,Mechanical,6,12,W/B,4203
2018-04-24T00:00:00Z,511,1899-12-31T05:55:00Z,Tuesday,Queen and Bathurst,Mechanical,5,10,W/B,4179
2018-04-24T00:00:00Z,504,1899-12-31T06:09:00Z,Tuesday,Broadview and Queen,Mechanical,4,8,W/B,4020
2018-04-24T00:00:00Z,505,1899-12-31T06:49:00Z,Tuesday,Broadview Station,Mechanical,4,8,W/B,8392
2018-04-24T00:00:00Z,501,1899-12-31T06:50:00Z,Tuesday,Humber Loop,Mechanical,6,12,E/B,4236
2018-04-24T00:00:00Z,504,1899-12-31T07:15:00Z,Tuesday,King / Portland,Held By,6,11,W/B,4423
2018-04-24T00:00:00Z,505,1899-12-31T08:24:00Z,Tuesday,Dundas West Station,Mechanical,4,8,E/B,8216
2018-04-24T00:00:00Z,501,1899-12-31T08:46:00Z,Tuesday,Queen and Lansdown,Investigation,13,19,W/B,4199
2018-04-24T00:00:00Z,501,1899-12-31T09:34:00Z,Tuesday,Lakeshore and 37st,Emergency Services,6,12,E/B,7921
2018-04-24T00:00:00Z,504,1899-12-31T10:00:00Z,Tuesday,Queen / Roncesvalles,Held By,4,9,S/B,4148
2018-04-24T00:00:00Z,504,1899-12-31T10:12:00Z,Tuesday,Broadview Stn,Mechanical,4,9,W/B,4074
2018-04-24T00:00:00Z,503,1899-12-31T10:22:00Z,Tuesday,queen/carroll,Mechanical,6,15,W/B,4189
2018-04-24T00:00:00Z,505,1899-12-31T10:23:00Z,Tuesday,Broadview Station,Mechanical,4,8,E/B,8186
2018-04-24T00:00:00Z,501,1899-12-31T10:29:00Z,Tuesday,Neville park loop,Mechanical,6,12,W/B,4247
2018-04-24T00:00:00Z,501,1899-12-31T12:05:00Z,Tuesday,Queen and Peter,Investigation,9,15,E/B,4197
2018-04-24T00:00:00Z,505,1899-12-31T12:50:00Z,Tuesday,Dundas at Jarvis,General Delay,4,8,W/B,1667
2018-04-24T00:00:00Z,503,1899-12-31T12:50:00Z,Tuesday,queen/greenwood,Mechanical,10,19,E/B,4189
2018-04-24T00:00:00Z,501,1899-12-31T12:51:00Z,Tuesday,Queen and Greenwood,Held By,10,15,E/B,4037
2018-04-24T00:00:00Z,501,1899-12-31T12:58:00Z,Tuesday,Queen and Shaw,Held By,13,18,W/B,4065
2018-04-24T00:00:00Z,504,1899-12-31T13:19:00Z,Tuesday,Broadview/Queen,Mechanical,5,10,S/B,4456
2018-04-24T00:00:00Z,512,1899-12-31T14:21:00Z,Tuesday,Lansdowne Loop,Mechanical,4,8,E/B,4180
2018-04-24T00:00:00Z,505,1899-12-31T14:32:00Z,Tuesday,Dundas West STN,Mechanical,4,8,E/B,7751
2018-04-24T00:00:00Z,512,1899-12-31T14:41:00Z,Tuesday,Bathurst and St.Clair,Mechanical,3,6,W/B,4182
2018-04-24T00:00:00Z,504,1899-12-31T15:07:00Z,Tuesday,King/River,Mechanical,5,10,W/B,4187
2018-04-24T00:00:00Z,506,1899-12-31T15:50:00Z,Tuesday,Gerrard and De Grassi,Mechanical,4,8,E/B,1048
2018-04-24T00:00:00Z,512,1899-12-31T17:12:00Z,Tuesday,St.Clair Station,Mechanical,3,6,W/B,4101
2018-04-24T00:00:00Z,506,1899-12-31T17:16:00Z,Tuesday,College and Lansdowne,Mechanical,4,8,E/B,1516
2018-04-24T00:00:00Z,504,1899-12-31T18:17:00Z,Tuesday,King/Spadina,Mechanical,5,10,W/B,4027
2018-04-24T00:00:00Z,505,1899-12-31T19:09:00Z,Tuesday,Dundas W stn,Mechanical,5,9,E/B,1414
2018-04-24T00:00:00Z,501,1899-12-31T19:38:00Z,Tuesday,Queen and Yonge,Mechanical,24,29,E/B,4066
2018-04-24T00:00:00Z,501,1899-12-31T19:38:00Z,Tuesday,Queen and Yonge,Utilized Off Route,10,15,E/B,4081
2018-04-24T00:00:00Z,501,1899-12-31T19:38:00Z,Tuesday,Queen and Connaught,Mechanical,5,10,W/B,4073
2018-04-24T00:00:00Z,501,1899-12-31T20:31:00Z,Tuesday,Queen and Bathurst,Mechanical,5,10,W/B,4048
2018-04-24T00:00:00Z,504,1899-12-31T21:17:00Z,Tuesday,Broadview Station,Mechanical,5,10,W/B,4240
2018-04-24T00:00:00Z,506,1899-12-31T22:36:00Z,Tuesday,Main and Upper Gerrard,Mechanical,7,14,W/B,1000
2018-04-25T00:00:00Z,511,1899-12-31T05:06:00Z,Wednesday,Queen at Leslie,Mechanical,9,18,W/B,4040
2018-04-25T00:00:00Z,506,1899-12-31T05:39:00Z,Wednesday,Mt Dennis,Mechanical,3,6,W/B,1070
2018-04-25T00:00:00Z,501,1899-12-31T05:53:00Z,Wednesday,Queen and Sacville,Mechanical,22,28,W/B,4014
2018-04-25T00:00:00Z,501,1899-12-31T05:53:00Z,Wednesday,Queen and Sackville,Utilized Off Route,22,28,W/B,4014
2018-04-25T00:00:00Z,512,1899-12-31T05:57:00Z,Wednesday,Queen and Sumach,Held By,3,6,W/B,4408
2018-04-25T00:00:00Z,501,1899-12-31T06:10:00Z,Wednesday,Queen and Connaught,Mechanical,5,10,W/B,4176
2018-04-25T00:00:00Z,505,1899-12-31T06:30:00Z,Wednesday,Broadview Station,Mechanical,4,8,E/B,7860
2018-04-25T00:00:00Z,512,1899-12-31T06:35:00Z,Wednesday,St Clair west stn,Mechanical,13,16,E/B,4079
2018-04-25T00:00:00Z,501,1899-12-31T06:37:00Z,Wednesday,Queen and Connaught,Mechanical,6,12,E/B,4082
2018-04-25T00:00:00Z,504,1899-12-31T06:47:00Z,Wednesday,Queen and Broadview,Mechanical,4,8,W/B,4065
2018-04-25T00:00:00Z,510,1899-12-31T07:23:00Z,Wednesday,Leslie Barns,Late Leaving Garage,4,8,W/B,4414
2018-04-25T00:00:00Z,511,1899-12-31T07:31:00Z,Wednesday,Bathurst & Dundas,Mechanical,5,417,S/B,4178
2018-04-25T00:00:00Z,510,1899-12-31T08:39:00Z,Wednesday,NA,General Delay,0,0,N/B,NA
2018-04-25T00:00:00Z,511,1899-12-31T08:40:00Z,Wednesday,Exhibition Loop,Utilized Off Route,6,12,N/B,4123
2018-04-25T00:00:00Z,505,1899-12-31T08:40:00Z,Wednesday,Dundas Route,General Delay,4,8,E/B,7790
2018-04-25T00:00:00Z,501,1899-12-31T09:09:00Z,Wednesday,Bathurst to Yonge st,General Delay,10,16,B/W,4214
2018-04-25T00:00:00Z,504,1899-12-31T09:55:00Z,Wednesday,King & Shaw,Mechanical,4,9,E/B,4154
2018-04-25T00:00:00Z,501,1899-12-31T10:00:00Z,Wednesday,Queen and Glen Manor,Mechanical,6,12,W/B,4101
2018-04-25T00:00:00Z,503,1899-12-31T10:27:00Z,Wednesday,Queen and Kingston Rd,Late Leaving Garage,12,24,E/B,4145
2018-04-25T00:00:00Z,511,1899-12-31T12:22:00Z,Wednesday,Bathurst Route,General Delay,6,12,S/B,NA
2018-04-25T00:00:00Z,501,1899-12-31T12:34:00Z,Wednesday,Queen and Jarvis,Investigation,8,12,E/B,4179
2018-04-25T00:00:00Z,503,1899-12-31T12:35:00Z,Wednesday,King / River,Mechanical,9,18,E/B,4080
2018-04-25T00:00:00Z,501,1899-12-31T13:11:00Z,Wednesday,Lakeshore and Palace Pier,Investigation,1,1,E/B,7900
2018-04-25T00:00:00Z,504,1899-12-31T14:31:00Z,Wednesday,Roncesvalles/Queen,Mechanical,4,9,E/B,4181
2018-04-25T00:00:00Z,510,1899-12-31T14:51:00Z,Wednesday,Spadina/Queen,Mechanical,5,10,S/B,4457
2018-04-25T00:00:00Z,504,1899-12-31T15:45:00Z,Wednesday,Queen/Roncrsvalles,Mechanical,5,9,W/B,4156
2018-04-25T00:00:00Z,501,1899-12-31T16:17:00Z,Wednesday,Queen and Woodfield,Mechanical,5,10,E/B,4240
2018-04-25T00:00:00Z,503,1899-12-31T17:07:00Z,Wednesday,Queen / Broadview,Investigation,16,25,W/B,4145
2018-04-25T00:00:00Z,501,1899-12-31T17:10:00Z,Wednesday,Queen and Broadview,Held By,34,39,W/B,4203
2018-04-25T00:00:00Z,505,1899-12-31T17:25:00Z,Wednesday,Broadview stn,Mechanical,5,10,W/B,8115
2018-04-25T00:00:00Z,503,1899-12-31T17:34:00Z,Wednesday,Queen/Coxwell,Investigation,7,16,W/B,4041
2018-04-25T00:00:00Z,501,1899-12-31T17:34:00Z,Wednesday,Queen and Coxwell,Held By,8,12,E/B,4229
2018-04-25T00:00:00Z,504,1899-12-31T18:00:00Z,Wednesday,King / Church,General Delay,12,16,E/B,4433
2018-04-25T00:00:00Z,501,1899-12-31T18:02:00Z,Wednesday,Queen and Yonge,Mechanical,5,10,E/B,4035
2018-04-25T00:00:00Z,506,1899-12-31T18:27:00Z,Wednesday,College and Dufferin,Investigation,4,8,E/B,8961
2018-04-25T00:00:00Z,512,1899-12-31T19:25:00Z,Wednesday,Bathurst and Davenport,Investigation,1,1,S/B,4177
2018-04-25T00:00:00Z,501,1899-12-31T19:37:00Z,Wednesday,Queen and Wilson Park,Mechanical,23,28,E/B,4086
2018-04-25T00:00:00Z,506,1899-12-31T19:43:00Z,Wednesday,College and Huron,Investigation,4,8,E/B,7883
2018-04-25T00:00:00Z,511,1899-12-31T20:38:00Z,Wednesday,Bathurst and harbord,Held By,16,23,S/B,4126
2018-04-25T00:00:00Z,512,1899-12-31T22:27:00Z,Wednesday,St.Clair Station,Mechanical,6,12,W/B,1114
2018-04-25T00:00:00Z,506,1899-12-31T23:27:00Z,Wednesday,UPPER Gerrard and Brookside,Mechanical,7,14,W/B,1083
2018-04-25T00:00:00Z,505,1899-12-31T23:38:00Z,Wednesday,Broadview station,Mechanical,8,16,E/B,7790
2018-04-26T00:00:00Z,514,1899-12-31T01:05:00Z,Thursday,King & Strachan,Held By,27,34,E/B,4423
2018-04-26T00:00:00Z,506,1899-12-31T01:32:00Z,Thursday,Main Station,Mechanical,7,14,W/B,8933
2018-04-26T00:00:00Z,504,1899-12-31T01:44:00Z,Thursday,Broadview Station,Utilized Off Route,7,14,E/B,4416
2018-04-26T00:00:00Z,301,1899-12-31T02:41:00Z,Thursday,Humber Loop,Mechanical,19,25,W/B,4153
2018-04-26T00:00:00Z,504,1899-12-31T05:22:00Z,Thursday,Queen and Broadview,Mechanical,4,8,W/B,4020
2018-04-26T00:00:00Z,501,1899-12-31T06:23:00Z,Thursday,Queen And Connaught,Mechanical,5,10,E/B,4141
2018-04-26T00:00:00Z,510,1899-12-31T06:33:00Z,Thursday,Spadina & Lakeshore,Held By,5,15,B/W,4449
2018-04-26T00:00:00Z,502,1899-12-31T07:17:00Z,Thursday,Kingston rd and Bingham st,Emergency Services,0,0,E/B,7800
2018-04-26T00:00:00Z,503,1899-12-31T08:00:00Z,Thursday,Queen and Kingston Road,Mechanical,12,24,E/B,4124
2018-04-26T00:00:00Z,511,1899-12-31T08:05:00Z,Thursday,Bathurst Route,General Delay,6,12,S/B,NA
2018-04-26T00:00:00Z,504,1899-12-31T08:10:00Z,Thursday,Dundas West Stn,Investigation,3,8,E/B,4156
2018-04-26T00:00:00Z,505,1899-12-31T08:25:00Z,Thursday,Dundas Route,General Delay,4,8,W/B,8360
2018-04-26T00:00:00Z,503,1899-12-31T09:04:00Z,Thursday,Bingham to Spadina,Mechanical,9,18,W/B,4198
2018-04-26T00:00:00Z,501,1899-12-31T09:07:00Z,Thursday,Humber Loop,Mechanical,6,12,E/B,4202
2018-04-26T00:00:00Z,501,1899-12-31T09:26:00Z,Thursday,Queen and Spadina,Held By,4,10,W/B,4069
2018-04-26T00:00:00Z,505,1899-12-31T09:30:00Z,Thursday,Dundas West Station,Mechanical,3,7,W/B,8158
2018-04-26T00:00:00Z,511,1899-12-31T09:41:00Z,Thursday,Bathurst and Bloor,Held By,4,10,N/B,4035
2018-04-26T00:00:00Z,510,1899-12-31T10:14:00Z,Thursday,Spadina Station,General Delay,5,12,S/B,4404
2018-04-26T00:00:00Z,510,1899-12-31T10:24:00Z,Thursday,Spadina Station,Investigation,4,8,S/B,4449
2018-04-26T00:00:00Z,512,1899-12-31T10:50:00Z,Thursday,St Clarens and St Clair,Held By,13,16,E/B,4432
2018-04-26T00:00:00Z,506,1899-12-31T11:46:00Z,Thursday,Indian grove and Howard park,Mechanical,3,6,E/B,1063
2018-04-26T00:00:00Z,504,1899-12-31T11:51:00Z,Thursday,Millbrook,Investigation,5,10,N/B,4443
2018-04-26T00:00:00Z,514,1899-12-31T12:36:00Z,Thursday,King & Parliament,Mechanical,15,30,W/B,4458
2018-04-26T00:00:00Z,505,1899-12-31T13:22:00Z,Thursday,Dundas West Station,Mechanical,4,8,E/B,1804
2018-04-26T00:00:00Z,501,1899-12-31T13:42:00Z,Thursday,Queen and Sumach,Mechanical,5,10,W/B,4200
2018-04-26T00:00:00Z,512,1899-12-31T14:19:00Z,Thursday,Bathurst and St.Clair,Mechanical,3,6,W/B,4121
2018-04-26T00:00:00Z,504,1899-12-31T14:23:00Z,Thursday,Roncesvalles / Boustread,Held By,7,12,N/B,4469
2018-04-26T00:00:00Z,512,1899-12-31T14:27:00Z,Thursday,Bathurst and St.Clair,Mechanical,3,6,W/B,4190
2018-04-26T00:00:00Z,512,1899-12-31T15:03:00Z,Thursday,Bathurst and St.Clair,Mechanical,3,6,W/B,4177
2018-04-26T00:00:00Z,512,1899-12-31T15:08:00Z,Thursday,Bathurst and St.Clair,Mechanical,3,6,W/B,4090
2018-04-26T00:00:00Z,501,1899-12-31T15:49:00Z,Thursday,Queen and Boulton,Held By,3,8,W/B,4230
2018-04-26T00:00:00Z,504,1899-12-31T15:49:00Z,Thursday,Broadview/Queen,Mechanical,2,5,W/B,4184
2018-04-26T00:00:00Z,504,1899-12-31T16:05:00Z,Thursday,Broadview / Wolfrey,Mechanical,20,25,N/B,4020
2018-04-26T00:00:00Z,503,1899-12-31T16:23:00Z,Thursday,Charlotte Loop,Investigation,37,46,E/B,4037
